epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,333.424623489,15.2328753471,333.424623489,643.160400391,25.3556785583,643.160400391
1,288.009342194,14.3383247852,288.009342194,1210.98217773,34.7955780029,1210.98217773
2,282.858108521,14.5252324343,282.858108521,819.770568848,28.6272697449,819.770568848
3,328.72555542,15.1149940491,328.72555542,687.344238281,26.2124824524,687.344238281
4,322.886993408,15.2576384544,322.886993408,709.366455078,26.629240036,709.366455078
5,306.623062134,14.8936874866,306.623062134,676.228881836,25.9995937347,676.228881836
6,280.497596741,14.3314347267,280.497596741,643.486694336,25.3621120453,643.486694336
7,317.348752975,14.8755176067,317.348752975,628.633911133,25.0675868988,628.633911133
8,288.048913956,14.4232814312,288.048913956,701.948852539,26.4895992279,701.948852539
9,280.142150879,14.0658688545,280.142150879,50402.7617188,224.5050354,50402.7617188
10,282.12556839,13.9720880985,282.12556839,790.983276367,28.1199798584,790.983276367
11,313.328872681,14.7513511181,313.328872681,658.315063477,25.6527786255,658.315063477
12,258.526981354,13.2978572845,258.526981354,671.864990234,25.9155349731,671.864990234
13,300.715373993,14.409126997,300.715373993,627.83807373,25.0517082214,627.83807373
14,289.94593811,14.3240358829,289.94593811,658.263183594,25.6517677307,658.263183594
15,298.360527039,14.0563809872,298.360527039,618.987792969,24.8744411469,618.987792969
16,291.103751659,13.9845401049,291.103751659,622.157958984,24.9380836487,622.157958984
17,278.498130798,13.9972589016,278.498130798,607.391845703,24.6402492523,607.391845703
18,253.25692749,12.925809145,253.25692749,574.887817383,23.9716053009,574.887817383
19,286.74288559,13.6507544518,286.74288559,550.34185791,23.4540367126,550.34185791
20,281.031438828,13.5362602472,281.031438828,578.038757324,24.0372371674,578.038757324
21,245.970356941,13.2750375271,245.970356941,714.26184082,26.7210006714,714.26184082
22,257.628105164,13.301010251,257.628105164,538.617126465,23.2027397156,538.617126465
23,272.968900681,14.1486462355,272.968900681,540.033935547,23.2332496643,540.033935547
24,270.045734406,13.7546851635,270.045734406,543.623046875,23.3103637695,543.623046875
25,257.105275154,13.3517541885,257.105275154,514.277770996,22.6721801758,514.277770996
26,265.8309021,13.6437141895,265.8309021,529.543334961,23.0063762665,529.543334961
27,293.581306458,13.529769659,293.581306458,534.983520508,23.1243057251,534.983520508
28,285.399398804,14.132610321,285.399398804,531.386230469,23.0463924408,531.386230469
29,281.104709625,13.5399422646,281.104709625,518.358886719,22.7620048523,518.358886719
30,274.799951553,13.3956050873,274.799951553,501.68560791,22.3927574158,501.68560791
31,286.879354477,14.1900835037,286.879354477,495.719299316,22.2591400146,495.719299316
32,256.742469788,13.1730713844,256.742469788,490.303833008,22.1371593475,490.303833008
33,268.747312546,13.3624737263,268.747312546,485.705810547,22.0330619812,485.705810547
34,251.482723236,13.0011875629,251.482723236,489.457275391,22.1180305481,489.457275391
35,236.416543961,12.8542251587,236.416543961,629.427001953,25.0834007263,629.427001953
36,238.529037476,12.9651989937,238.529037476,529.92791748,23.0147323608,529.92791748
37,253.119441986,13.0565087795,253.119441986,503.731048584,22.4383831024,503.731048584
38,244.16213131,12.7911286354,244.16213131,487.796264648,22.080450058,487.796264648
39,238.971460342,12.360006094,238.971460342,474.264801025,21.7718811035,474.264801025
40,215.718054771,11.8187271357,215.718054771,476.454101563,21.822101593,476.454101563
41,216.605588913,12.3712465763,216.605588913,468.988586426,21.6503715515,468.988586426
42,243.186706543,12.6382772923,243.186706543,471.432037354,21.7067279816,471.432037354
43,234.008167267,12.1205708981,234.008167267,471.176940918,21.7008514404,471.176940918
44,220.855224609,12.142011404,220.855224609,486.211853027,22.0445423126,486.211853027
45,225.20595932,12.0100154877,225.20595932,434.403198242,20.8363437653,434.403198242
46,222.803012848,12.0329252481,222.803012848,427.734313965,20.675693512,427.734313965
47,221.541721344,12.1431078911,221.541721344,370.30670166,19.2368583679,370.30670166
48,219.037370682,11.7652564049,219.037370682,344.641174316,18.5577793121,344.641174316
49,221.947963715,12.1524686813,221.947963715,370.952026367,19.2536239624,370.952026367
50,211.958278656,11.9113409519,211.958278656,367.250793457,19.1572647095,367.250793457
51,214.741601944,11.9406995773,214.741601944,358.799438477,18.9354019165,358.799438477
52,205.518531799,11.6434642076,205.518531799,347.008911133,18.6214637756,347.008911133
53,213.938572884,11.6429280043,213.938572884,345.313232422,18.5758781433,345.313232422
