epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,191.917549896,0.01,9.76138742765,125.22630378,111.412574768,8.752784729,82.8612422943
1,82.7374103546,0.01,6.80742657979,61.8630224347,22.0501022339,2.5,7.87384426594
2,44.61122214,0.01,4.60693442027,32.363550627,16.7702703476,2.5,6.92237460613
3,40.0221436818,0.01,4.49256070455,30.0920031597,19.619263649,2.5,9.50909383595
4,40.517323939,0.01,4.67913049062,31.0547278066,20.7224326134,2.5,10.8973163962
5,40.647809728,0.01,4.70868352254,31.4803795709,20.2942147255,2.5,10.6351114139
6,44.9971348445,0.01,4.89264475505,35.7571493387,15.668390274,2.5,6.58672058582
7,43.3420205434,0.01,4.83817221324,34.2210125792,20.6660609245,2.5,11.3100923523
8,41.5685424169,0.01,4.80021890004,32.4364603678,16.9733276367,2.5,7.59731948376
9,40.0509578069,0.01,4.63539994558,30.9042754054,18.0070166588,2.5,8.8717302382
10,40.0941794078,0.01,4.6560991923,31.0326415221,18.5903863907,2.5,9.72333867848
11,43.7142818451,0.01,4.93327789307,34.6192660769,16.8395729065,2.5,7.27148425579
12,39.8392003377,0.01,4.61103502909,30.7063775818,20.2134156227,2.5,10.5602637827
13,37.4507974625,0.005,4.70303401947,31.3099144677,15.3652536869,2.5,10.4466847256
14,36.1964174906,0.005,4.73290131887,31.6392400041,15.1291816235,2.5,10.568500489
15,37.3236317952,0.005,4.78195254008,33.1564449857,11.4192159176,2.5,7.43164741993
16,36.3544768651,0.005,4.73794110616,32.3619407574,13.5772271156,2.5,9.50768862665
17,34.9332620939,0.005,4.68259951274,30.9848372062,11.907668829,2.5,7.93562960625
18,34.8369992574,0.005,4.65608126322,30.8989184697,13.2242541313,2.5,9.17880833149
19,36.8125394821,0.005,4.80919628143,32.856933091,14.3240289688,2.5,10.3765536919
20,34.3492695808,0.005,4.62978445689,30.4186543067,12.48564744,2.5,8.42336755991
21,35.2398866336,0.005,4.65272623698,31.2952325761,11.7759902477,2.5,7.70322239399
22,33.4576791604,0.0025,4.59408486684,30.6235769173,10.433480382,2.5,7.95023649931
23,33.038973697,0.0025,4.622154363,30.7921761473,10.9776114225,2.5,8.73871457577
24,32.6358689944,0.0025,4.62070452372,30.6070226908,10.9339889288,2.5,8.91131094098
25,32.4455337207,0.0025,4.61399021149,30.466894714,10.7614717484,2.5,8.73307961226
26,32.8834046364,0.0025,4.65608990987,30.9285382708,10.4637358189,2.5,8.47983819246
27,32.9055340926,0.0025,4.62476170858,30.9357788483,10.4392296076,2.5,8.44769358635
28,32.5168585141,0.0025,4.61862475077,30.5589435061,10.645160079,2.5,8.65945035219
29,31.9002817233,0.00125,4.60709794362,30.5139717619,10.09366256,2.5,8.90606060624
30,31.5218928893,0.00125,4.61287231445,30.4046597282,10.0716714263,2.5,8.95298087597
31,31.4110327959,0.00125,4.60947348277,30.3826062838,9.83996558189,2.5,8.81077903509
32,31.4769762754,0.00125,4.61636924744,30.4744093219,9.92769151926,2.5,8.91557860374
33,31.4612820148,0.00125,4.61589953105,30.4683958054,10.0236142278,2.5,9.03518408537
34,31.5849414984,0.00125,4.63187561035,30.5873359919,9.43412959576,2.5,8.42782109976
35,31.5527664344,0.00125,4.6201327006,30.5596871456,9.57034122944,2.5,8.56820100546
36,31.5821527799,0.00125,4.63413047791,30.5928213517,9.93944913149,2.5,8.91047033668
37,31.4219440937,0.00125,4.61390552521,30.4268834273,9.92698216438,2.5,8.90897408128
38,31.65577329,0.00125,4.62298005422,30.6584974845,9.45080542564,2.5,8.4362257719
39,31.3969249169,0.00125,4.6105044047,30.4077054977,9.64093965292,2.5,8.6170463264
40,31.4734634717,0.00125,4.6138792038,30.4773361206,9.70790433884,2.5,8.70935043693
41,31.1541824659,0.000625,4.61283721924,30.4555639942,9.4638876915,2.5,8.86341148615
42,31.0558238983,0.000625,4.6248380661,30.5038991531,9.44465482235,2.5,8.89691790938
43,30.8809585651,0.000625,4.61027781169,30.3748035113,9.35508257151,2.5,8.84278336167
44,31.0260657072,0.000625,4.61803086599,30.5316295703,9.1791716218,2.5,8.68136754632
45,30.920252339,0.000625,4.60993226369,30.4316105088,9.2595345974,2.5,8.75829041004
46,30.8575633605,0.000625,4.60956923167,30.3621582071,9.1713578701,2.5,8.67389646173
47,30.876179107,0.000625,4.60965277354,30.3856797695,9.12584364414,2.5,8.6248229146
48,30.8798648834,0.000625,4.61049887339,30.3867565036,9.23073738813,2.5,8.72489619255
49,30.8737056255,0.000625,4.60921484629,30.3868309816,9.2707837224,2.5,8.75976479053
50,30.9118402084,0.000625,4.61023184458,30.4137956937,9.04824233055,2.5,8.54920724034
51,30.8902288357,0.000625,4.60473791758,30.404210945,9.21018111706,2.5,8.69629356265
52,30.8719973564,0.000625,4.60801315308,30.3799636722,9.16795104742,2.5,8.67861384153
53,30.9122949759,0.000625,4.61048768361,30.4199745695,9.05587458611,2.5,8.55693483353
54,30.9255065044,0.000625,4.61116040548,30.4338986556,9.28508150578,2.5,8.77904689312
55,30.8759314617,0.000625,4.60919068654,30.3862618327,9.28539925814,2.5,8.77920490503
56,30.9601705949,0.000625,4.61325677236,30.4672290723,9.07507431507,2.5,8.58706015348
57,30.6920564731,0.0003125,4.60426368713,30.3464371602,8.9263009429,2.5,8.62682193518
58,30.7488473813,0.0003125,4.61869277954,30.4734245578,9.02615910769,2.5,8.75383722782
59,30.6462960482,0.0003125,4.61129417419,30.3890302579,8.88847011328,2.5,8.62475526333
