epoch,loss,top_k_categorical_accuracy,val_loss,val_top_k_categorical_accuracy
0,3.15116939545,0.348323467374,5.04267072678,0.0
1,2.90062734286,0.37988165617,5.28432750702,0.0
2,2.83347051938,0.392110455036,5.4607963562,0.0
3,2.79611296654,0.388954637448,5.5486767292,0.0
4,2.7704258283,0.396844182412,5.61710715294,0.0
5,2.728814586,0.403550295035,5.71398043633,0.0
6,2.72558061282,0.395660750071,5.79447793961,0.0
7,2.70370570819,0.413017751773,5.90415978432,0.0
8,2.69418334961,0.40631163915,5.8666446209,0.0
9,2.67961935997,0.403155821562,5.94228243828,0.0
10,2.66863106092,0.424457593759,6.1092979908,0.0
11,2.65544088682,0.428402370214,6.12958621979,0.0
12,2.64619797071,0.417357005676,6.23638081551,0.0
13,2.63657053312,0.430769232909,6.32695126534,0.0
14,2.64011942546,0.425641024113,6.32790470123,0.0
15,2.64209582011,0.418540436029,6.24028968811,0.0
16,2.63153953552,0.429980276028,6.43990087509,0.0
17,2.62480875651,0.437475345532,6.50456213951,0.0
18,2.62300683657,0.438658775886,6.61843204498,0.0
19,2.61376161575,0.452465482553,6.77679252625,0.0
20,2.61056486766,0.45246548454,7.00642991066,0.0
21,2.6077741305,0.45877712369,7.00794911385,0.0
22,2.61061555545,0.458382642269,7.06804895401,0.0
23,2.60855576197,0.454437869787,7.22257351875,0.0
24,2.5948747317,0.476923082272,7.390376091,0.0
25,2.59842383067,0.468639055888,7.49277162552,0.0
26,2.59933056831,0.459960558017,7.56396770477,0.0
27,2.59647224744,0.475739645958,7.78918647766,0.0
28,2.58647802671,0.472189348936,8.06737613678,0.0
29,2.57102538745,0.492702174187,8.28163814545,0.0
30,2.58018436432,0.48481263121,8.47154855728,0.0
31,2.57911523183,0.482840243975,8.78340530396,0.0
32,2.57091344198,0.500986202558,8.93608522415,0.0
33,2.56309625308,0.493096649647,9.30301046371,0.0
34,2.56546645164,0.508086796602,9.26173019409,0.0
35,2.57430440585,0.48007889986,9.1721997261,0.0
36,2.55372846921,0.510059177876,9.53092384338,0.0
37,2.55147938728,0.50571992596,9.78185129166,0.0
38,2.54633464813,0.513609470924,10.2286157608,0.0
39,2.53204642932,0.523076931636,10.5708231926,0.0
40,2.53649032911,0.518737669786,10.7179117203,0.0
41,2.53458245595,0.53214990894,11.0761728287,0.0
42,2.53236845334,0.521104540428,11.0229563713,0.0
43,2.531098032,0.534122290214,11.0255556107,0.0
44,2.53686347008,0.531755431493,10.9436454773,0.0
45,2.53105951945,0.52702169617,11.1442017555,0.0
46,2.52417915662,0.53412228624,11.331556797,0.0
47,2.52224772771,0.534122288227,11.5936126709,0.0
48,2.5102212429,0.5451676627,11.7750768661,0.0
49,2.51239062945,0.537672587236,12.0120639801,0.0
50,2.50001573563,0.543984222412,12.0146627426,0.0
51,2.51817458471,0.535700192054,12.0738625526,0.0
52,2.51853844325,0.526627216736,11.8438577652,0.0
53,2.50616618792,0.543195263545,12.0303249359,0.0
54,2.50198543866,0.546745554606,12.0167756081,0.0
55,2.48117238681,0.555029588938,12.287311554,0.0
56,2.48556626638,0.558579879999,12.3439874649,0.0
57,2.48873321215,0.571597631772,12.5730290413,0.0
58,2.48143990835,0.55384614865,12.6981811523,0.0
59,2.48291207949,0.579092701276,12.6673779488,0.0
60,2.48569011688,0.570019725959,12.851123333,0.0
61,2.48139370282,0.558579878012,12.9060740471,0.0
62,2.47060100238,0.578698221842,13.2291703224,0.0
63,2.46443154017,0.577909266949,13.345641613,0.0
64,2.47593121529,0.570808676879,13.2887101173,0.0
65,2.47409265836,0.57948718071,13.2255940437,0.0
66,2.47604708672,0.566074955463,13.2074213028,0.0
67,2.4695195357,0.574358975887,13.4005317688,0.0
68,2.45354105632,0.577909270922,13.6511721611,0.0
69,2.4472928524,0.592110455036,13.78738451,0.0
70,2.46177887917,0.585404340426,13.690097332,0.0
71,2.45422598521,0.584220906099,13.7435650826,0.0
72,2.43590122859,0.598816567659,13.8519454002,0.0
73,2.41226410866,0.607889552911,14.0928268433,0.0
74,2.43553870519,0.592899405956,14.0328216553,0.0
75,2.43622980118,0.591321512063,13.994263649,0.0
76,2.43934340477,0.588560156027,13.9490380287,0.0
77,2.4250424544,0.594082840284,13.9088253975,0.0
78,2.43215068181,0.592110447089,13.9976205826,0.0
79,2.43787253698,0.594871791204,13.6714897156,0.0
80,2.41605130831,0.610256413619,14.1414895058,0.0
81,2.41167049408,0.604733725389,14.2922344208,0.0
82,2.4107342879,0.611439847946,14.1843571663,0.0
83,2.39253535271,0.608678499858,14.5242686272,0.0
84,2.39881989161,0.60788954099,14.5508565903,0.0
85,2.37043094635,0.613806700706,14.6918540001,0.0
86,2.40591390928,0.620512827237,14.6484041214,0.0
87,2.38499503136,0.624457589785,14.6866469383,0.0
88,2.38355797132,0.627613413334,14.6181735992,0.0
89,2.3752125899,0.625641024113,14.7365312576,0.0
90,2.40506687164,0.610256417592,14.5200014114,0.0
91,2.40221001307,0.613412233194,14.6103177071,0.0
92,2.37262880007,0.624457593759,14.7577872276,0.0
93,2.37610325813,0.631952663263,14.8675961494,0.0
94,2.37078921,0.624457589785,14.8584461212,0.0
95,2.38884099325,0.623274155458,14.8320612907,0.0
96,2.38662047386,0.626824454467,14.7496027946,0.0
97,2.34352332751,0.643392503262,14.9702267647,0.0
98,2.39633026123,0.62248519659,14.8288993835,0.0
99,2.38344902992,0.613806696733,14.756878376,0.0
100,2.37717270851,0.632741626104,14.8896946907,0.0
101,2.35176440875,0.63392504851,14.8933033943,0.0
102,2.34175837835,0.642209072908,14.9941973686,0.0
103,2.34319346746,0.646153835456,15.0027499199,0.0
104,2.33228815397,0.654437863827,15.0994448662,0.0
105,2.35956546466,0.640631159147,15.0453777313,0.0
106,2.33704897563,0.643392499288,15.081720829,0.0
107,2.34492154121,0.637080856164,15.1073946953,0.0
108,2.34961500168,0.636686380704,15.1352233887,0.0
109,2.36605176926,0.628796839714,15.0885391235,0.0
110,2.36714131037,0.64023668766,15.1020545959,0.0
111,2.34284345309,0.639053245385,15.0785655975,0.0
112,2.33473623594,0.650887576739,15.1250309944,0.0
113,2.35433483124,0.644181458155,15.1861782074,0.0
114,2.32500624657,0.644181458155,15.2982230186,0.0
115,2.33657520612,0.657593691349,15.309088707,0.0
116,2.31845933596,0.653254421552,15.3789019585,0.0
117,2.31256564458,0.647337273757,15.4243183136,0.0
118,2.31216510137,0.666272191207,15.4293274879,0.0
119,2.35903897285,0.641814597448,15.3019604683,0.0
120,2.30245951017,0.652071007093,15.3759231567,0.0
121,2.3396791776,0.650493097305,15.2958803177,0.0
122,2.32444136937,0.650493093332,15.3768134117,0.0
123,2.33852548599,0.654437859853,15.2634420395,0.0
124,2.31538674037,0.65404339234,15.3743867874,0.0
125,2.28874751727,0.666272187233,15.3437232971,0.0
126,2.30460456212,0.647731749217,15.2942380905,0.0
