epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,303.779830556,14.75307348,303.779830556,558.783355713,23.6309223175,558.783355713
1,296.165942647,14.4530095756,296.165942647,542.749938965,23.2531881332,542.749938965
2,287.023193795,14.1684459001,287.023193795,507.298660278,22.4529132843,507.298660278
3,277.947689991,13.8189641982,277.947689991,470.019729614,21.589058876,470.019729614
4,270.123774895,13.5559877381,270.123774895,435.262619019,20.7162799835,435.262619019
5,258.336085107,13.1851191074,258.336085107,438.402389526,20.7243108749,438.402389526
6,248.771796565,12.9158120602,248.771796565,432.101074219,20.5250930786,432.101074219
7,237.938337138,12.5943466574,237.938337138,428.143051147,20.3495502472,428.143051147
8,224.3086021,12.2062919289,224.3086021,449.837104797,20.6653661728,449.837104797
9,214.072858876,11.8683074117,214.072858876,489.686424255,21.2661137581,489.686424255
10,210.321299449,11.7547876686,210.321299449,458.186767578,20.2470927238,458.186767578
11,196.092214584,11.3697969317,196.092214584,402.615501404,18.5797080994,402.615501404
12,185.978236645,11.0446955562,185.978236645,433.254665375,18.5440244675,433.254665375
13,177.653263077,10.7948954999,177.653263077,393.007120132,17.3668737411,393.007120132
14,168.589199424,10.50135535,168.589199424,389.599309921,16.5840120316,389.599309921
15,157.259661276,10.1779228151,157.259661276,288.553377151,13.6130723953,288.553377151
16,150.813422609,9.73130828142,150.813422609,339.873434067,15.6219520569,339.873434067
17,142.889445197,9.56385940313,142.889445197,254.787401855,11.8776836395,254.787401855
18,138.379367705,9.30496862531,138.379367705,233.539200306,12.202624321,233.539200306
19,136.013830647,9.44400879741,136.013830647,308.11694634,13.2664432526,308.11694634
20,115.817045905,8.56826901436,115.817045905,474.048563957,15.7186546326,474.048563957
21,125.115560364,8.8427541256,125.115560364,603.291499496,18.0479469299,603.291499496
22,115.173267085,8.412848562,115.173267085,631.770685017,18.4517183304,631.770685017
23,105.332482873,8.10828882456,105.332482873,456.491653442,17.0132141113,456.491653442
24,105.212173102,7.98662108183,105.212173102,945.200912476,26.8080101013,945.200912476
25,97.2446505572,7.57739663124,97.2446505572,820.980834007,21.4185647964,820.980834007
26,101.88687779,7.96156156063,101.88687779,1303.99835205,34.6523914337,1303.99835205
27,102.469741121,8.11637538671,102.469741121,616.369541168,22.1674346924,616.369541168
28,98.0122476267,7.89515292645,98.0122476267,1162.77366257,28.6081638336,1162.77366257
29,102.552312658,7.96049064398,102.552312658,2375.82183838,44.6111736298,2375.82183838
30,91.6373450942,7.74316078424,91.6373450942,1908.89994621,33.9872407913,1908.89994621
31,98.4919960536,7.76588225365,98.4919960536,4099.06311035,49.9893708229,4099.06311035
32,95.8994325902,7.9632999301,95.8994325902,2641.16815186,49.8456916809,2641.16815186
33,97.4470350128,8.06659513712,97.4470350128,3105.01403809,55.622926712,3105.01403809
34,87.625748253,7.45505791903,87.625748253,2157.86810303,45.1765632629,2157.86810303
35,98.1622180864,8.12931120396,98.1622180864,1813.43707275,37.0545635223,1813.43707275
36,75.2167320359,6.94534724951,75.2167320359,4101.40848541,49.3936090469,4101.40848541
37,85.3704625191,7.34939485788,85.3704625191,2426.14759827,43.6023349762,2426.14759827
38,93.5012708604,8.10555946827,93.5012708604,2880.68682861,52.2865142822,2880.68682861
39,88.7594151981,7.73551899195,88.7594151981,9284.3527832,79.5820007324,9284.3527832
40,93.3221163601,8.05017650127,93.3221163601,4524.11083984,61.2498855591,4524.11083984
41,88.6973351873,7.72644335032,88.6973351873,2777.00320435,40.4836759567,2777.00320435
42,85.1441640183,7.59582453966,85.1441640183,3750.70928955,58.7174282074,3750.70928955
43,82.1057446686,7.46480876207,82.1057446686,5413.15761566,59.355609417,5413.15761566
44,87.1283471547,7.50391620398,87.1283471547,11790.5888672,106.242370605,11790.5888672
45,89.1923940892,7.63698464632,89.1923940892,6843.56882572,60.5521726608,6843.56882572
46,99.8371669948,8.36564958096,99.8371669948,3546.04516602,58.0205307007,3546.04516602
47,90.9792128652,7.94691765308,90.9792128652,59.4357978106,5.94792795181,59.4357978106
48,80.9002823571,7.23761540651,80.9002823571,6924.45532227,83.0584449768,6924.45532227
49,95.1395008033,7.9785926342,95.1395008033,4211.03993225,54.207616806,4211.03993225
50,79.4456223077,7.49171239138,79.4456223077,5333.27539063,72.6576843262,5333.27539063
51,87.5584131405,7.73580819368,87.5584131405,7478.87646484,84.8467216492,7478.87646484
52,83.195715487,7.29053276777,83.195715487,5472.97583008,73.957988739,5472.97583008
53,96.2297222593,8.28301751614,96.2297222593,1652.51864624,37.2532730103,1652.51864624
54,90.1426634053,7.748519063,90.1426634053,1328.64562988,34.3401947021,1328.64562988
55,84.6316436548,7.79751741886,84.6316436548,13002.0679932,103.450904846,13002.0679932
56,95.4871155777,8.08100926876,95.4871155777,8119.46261597,77.5987300873,8119.46261597
57,96.5727824792,8.07014459372,96.5727824792,272.58321476,14.0487480164,272.58321476
58,89.7674875259,7.97631436586,89.7674875259,12784.2566833,90.6178302765,12784.2566833
59,86.2130686159,7.50840365887,86.2130686159,22715.0350342,131.076488495,22715.0350342
60,83.2756774798,7.54153037071,83.2756774798,839.159912109,26.0367226601,839.159912109
61,87.1411396611,7.52786999941,87.1411396611,283.175489426,14.8258132935,283.175489426
62,98.9206612166,8.08308559656,98.9206612166,15300.3460693,102.186737061,15300.3460693
63,95.9248890739,7.90929561853,95.9248890739,3895.65380859,58.6881561279,3895.65380859
64,92.9960091,8.09127575159,92.9960091,5754.06121826,68.4060516357,5754.06121826
65,91.7087959349,7.92423689365,91.7087959349,3136.79077148,55.2282905579,3136.79077148
66,90.2263184734,7.79307758808,90.2263184734,44.7545452118,6.25753116608,44.7545452118
67,95.1220561042,8.11306202412,95.1220561042,527.120323181,21.9392471313,527.120323181
68,97.4278760627,8.27796804905,97.4278760627,2158.69567871,45.362197876,2158.69567871
69,88.4907266047,7.72534346581,88.4907266047,2263.74536133,46.3792591095,2263.74536133
70,87.4272220694,7.76646018028,87.4272220694,4460.56943941,48.1923513412,4460.56943941
71,79.2779290848,7.44133800268,79.2779290848,4520.35971069,58.2597236633,4520.35971069
72,86.0461846404,7.78247511387,86.0461846404,1928.75543213,38.1448192596,1928.75543213
73,92.7305244431,8.34618461132,92.7305244431,1826.14337158,42.7294998169,1826.14337158
74,92.0443341086,8.20646864176,92.0443341086,7747.75732422,86.5464286804,7747.75732422
75,95.6018196258,8.18369090557,95.6018196258,1790.86373901,39.4319610596,1790.86373901
76,82.5114382353,7.88108915091,82.5114382353,3922.26971436,55.4468584061,3922.26971436
77,88.4596883357,7.92620754242,88.4596883357,3405.55661011,47.4056377411,3405.55661011
78,92.4070302712,7.83567643166,92.4070302712,8205.59057617,77.4448680878,8205.59057617
79,89.7182102784,7.83313679695,89.7182102784,7846.46826172,88.1438102722,7846.46826172
80,85.7230278701,7.78355783224,85.7230278701,4025.21154785,61.1421928406,4025.21154785
81,83.9673401099,7.58606249094,83.9673401099,1810.86973572,38.4891557693,1810.86973572
82,88.6264403742,7.87099957466,88.6264403742,778.966003418,25.0210189819,778.966003418
83,92.4299239877,7.97311329842,92.4299239877,1248.79569817,27.7518377304,1248.79569817
84,93.1068710543,8.00525838137,93.1068710543,14545.8896484,105.834861755,14545.8896484
85,92.644598268,8.11150038242,92.644598268,21729.4599609,146.741119385,21729.4599609
86,96.8801622875,8.06030678749,96.8801622875,9169.82763672,73.719833374,9169.82763672
87,84.3466658443,7.42412471771,84.3466658443,14813.7841797,110.49213028,14813.7841797
88,89.0892253122,7.80924111605,89.0892253122,3686.03277588,49.4745254517,3686.03277588
89,84.3852669578,7.51787465811,84.3852669578,10207.2918701,95.0548381805,10207.2918701
90,90.3406182602,8.12547916174,90.3406182602,7001.98986816,80.697593689,7001.98986816
91,89.3155537471,7.88160139322,89.3155537471,3584.34211731,51.6147298813,3584.34211731
92,90.2674050676,8.00030100346,90.2674050676,8823.3527832,92.0059013367,8823.3527832
93,97.5914408674,8.49104654789,97.5914408674,24483.7905273,143.909519196,24483.7905273
94,91.749216754,7.98226428032,91.749216754,13087.3720703,108.682094574,13087.3720703
95,89.7643261729,7.8331605196,89.7643261729,33529.692688,145.863307953,33529.692688
96,90.5485628806,8.16356348991,90.5485628806,12452.9836426,108.825614929,12452.9836426
