epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,307.210424725,14.8055272438,307.210424725,639.139404297,25.2764787674,639.139404297
1,299.501227201,14.5593887791,299.501227201,627.67791748,25.0486240387,627.67791748
2,291.584198977,14.293969173,291.584198977,613.716369629,24.768163681,613.716369629
3,283.740395846,14.0144459009,283.740395846,598.099884033,24.4515771866,598.099884033
4,275.206877874,13.7288299575,275.206877874,581.877044678,24.1184463501,581.877044678
5,264.099582283,13.3778621927,264.099582283,570.43850708,23.8788614273,570.43850708
6,254.690194587,13.0449034944,254.690194587,567.113433838,23.810749054,567.113433838
7,244.95754185,12.7538705915,244.95754185,549.414978027,23.4343147278,549.414978027
8,235.74243663,12.5573043823,235.74243663,526.962417603,22.9461946487,526.962417603
9,225.203576486,12.2294803411,225.203576486,498.768463135,22.2860765457,498.768463135
10,212.650762998,11.8490702361,212.650762998,413.489151001,20.2464923859,413.489151001
11,202.817068107,11.5952480137,202.817068107,400.517501831,19.8431053162,400.517501831
12,192.660548434,11.1947824359,192.660548434,437.766387939,20.6981449127,437.766387939
13,181.915218323,10.9333205819,181.915218323,621.005111694,24.7364053726,621.005111694
14,173.628775267,10.609300673,173.628775267,906.168334961,29.4306163788,906.168334961
15,166.173283655,10.4228192568,166.173283655,1449.18527222,37.0493745804,1449.18527222
16,152.530436024,10.0036862791,152.530436024,2755.08276367,51.2910366058,2755.08276367
17,143.818098068,9.57147237659,143.818098068,9358.09545898,91.2484607697,9358.09545898
18,139.71190891,9.45893970132,139.71190891,18822.1069336,127.864742279,18822.1069336
19,127.302298497,8.89918920398,127.302298497,35029.7722168,164.971717834,35029.7722168
20,124.665001795,8.80141317844,124.665001795,68773.4526367,213.818712234,68773.4526367
21,130.222696153,9.0420910418,130.222696153,129342.46965,264.667586327,129342.46965
22,116.224259797,8.714207232,116.224259797,293337.348999,389.029577255,293337.348999
23,114.285862994,8.34236657619,114.285862994,670905.030077,581.877494812,670905.030077
24,113.637567978,8.36217325926,113.637567978,1006778.69922,831.599716187,1006778.69922
25,95.2350328873,7.65159183741,95.2350328873,1960557.84375,1240.49942017,1960557.84375
26,104.78144629,7.9793998003,104.78144629,3964870.875,1769.28744507,3964870.875
27,97.2369650069,7.66865891218,97.2369650069,8930110.1875,2655.84289551,8930110.1875
28,94.9299672408,7.60307854414,94.9299672408,13734000.375,3268.6338501,13734000.375
29,99.116675457,7.90936899185,99.116675457,23753855.5,4128.63415527,23753855.5
30,100.482175805,8.1656318903,100.482175805,54265966.0,6273.84606934,54265966.0
31,105.745979399,8.30597305298,105.745979399,89401088.0,8459.63183594,89401088.0
32,90.7252456862,7.42585045099,90.7252456862,174227720.0,12106.1103516,174227720.0
33,94.4484606087,7.84591323137,94.4484606087,289217776.0,15789.6430664,289217776.0
34,99.8464268409,8.09042257071,99.8464268409,433718796.0,19290.3208008,433718796.0
35,99.1754282899,8.01415681839,99.1754282899,542347392.0,22290.534668,542347392.0
36,90.9267050456,7.73972630501,90.9267050456,980189440.0,29637.0449219,980189440.0
37,94.0663562109,7.61451125145,94.0663562109,1504799616.0,37788.0966797,1504799616.0
38,94.4728188356,7.93572694063,94.4728188356,2129123840.0,45445.9121094,2129123840.0
39,84.0235899836,7.52148252726,84.0235899836,2987916032.0,54224.5039063,2987916032.0
40,90.1404702506,7.51065695286,90.1404702506,4452974848.0,65993.4824219,4452974848.0
41,102.553562166,8.4879989624,102.553562166,7579572224.0,85733.0195313,7579572224.0
