epoch,loss,top_k_categorical_accuracy,val_loss,val_top_k_categorical_accuracy
0,3.08651283582,0.374753449361,5.42208456993,0.0
1,2.85447514852,0.396844182412,5.53451132774,0.0
2,2.79050178528,0.417751477162,5.73750495911,0.0
3,2.73838818868,0.424063110352,5.93460130692,0.0
4,2.68347722689,0.450098619858,5.99628734589,0.0
5,2.65105722745,0.454043396314,6.39970207214,0.0
6,2.6186217467,0.482445762555,6.50595641136,0.0
7,2.6000046889,0.482840241988,6.56060314178,0.0
8,2.55369326274,0.527021694183,6.95115494728,0.0
9,2.53938075701,0.54082839489,7.15034651756,0.0
10,2.50956176122,0.546745562553,7.44017291069,0.0
11,2.45294510523,0.570414205392,7.94833564758,0.0
12,2.45034408569,0.581065098445,8.21027755737,0.0
13,2.42746561368,0.602761348089,8.33746194839,0.0
14,2.40160563787,0.608284022411,8.6305513382,0.0
15,2.35566279093,0.632347138723,9.39859628677,0.0
16,2.35197636286,0.629585790634,9.46238803864,0.0
17,2.31749119759,0.643392503262,9.92890310287,0.0
18,2.31982769966,0.645364892483,9.87592220306,0.0
19,2.30387466749,0.659566072623,10.4708080292,0.0
20,2.25344587962,0.663905326525,11.0973262787,0.0
21,2.26175605456,0.678106506666,11.3841166496,0.0
22,2.24023474852,0.676923076312,11.6484713554,0.0
23,2.23420735995,0.695069026947,11.769695282,0.0
24,2.19682685534,0.689546354612,12.4131236076,0.0
25,2.15956425667,0.709270207087,12.5965423584,0.0
26,2.15382843018,0.712426034609,13.2192225456,0.0
27,2.16035140355,0.717948718866,12.935230732,0.0
28,2.15068273544,0.714792891343,13.150575161,0.0
29,2.12404713631,0.726627210776,13.1580376625,0.0
30,2.11911201477,0.728994079431,13.1251735687,0.0
31,2.09306199551,0.742406312625,13.6507353783,0.0
32,2.05760171413,0.742011833191,13.8870544434,0.0
33,2.0451751709,0.746351091067,14.0455975533,0.0
34,2.02731725375,0.755424066385,14.2083330154,0.0
35,2.02386660576,0.761735701561,14.1390194893,0.0
36,2.0000308911,0.75424062411,14.4535417557,0.0
37,2.00653066635,0.75305719773,14.3633360863,0.0
38,1.9891427199,0.760946742694,14.666041851,0.0
39,2.0268614769,0.752268238862,14.4143304825,0.0
40,1.98604475657,0.764497045676,14.615439415,0.0
41,1.95708007018,0.773175537586,14.6262607574,0.0
42,1.92555644512,0.784615389506,14.8098158836,0.0
43,1.90848711332,0.779092701276,14.923409462,0.0
44,1.91816200415,0.779092709223,14.959731102,0.0
45,1.91162783305,0.796844176451,14.8858218193,0.0
46,1.93821928501,0.784615385532,14.8967289925,0.0
47,1.87755181789,0.799211045106,15.0044240952,0.0
48,1.82443756262,0.810256409645,15.2906103134,0.0
49,1.90496674379,0.7873767217,14.9899539948,0.0
50,1.92291495005,0.777909270922,14.8686466217,0.0
51,1.85281883876,0.789743594329,15.1382555962,0.0
52,1.86438047886,0.80591716369,15.1665506363,0.0
