epoch,loss,top_k_categorical_accuracy,val_loss,val_top_k_categorical_accuracy
0,3.28728124028,0.322287965961,4.9614777565,0.0
1,2.92161835646,0.400394477188,5.31795787811,0.0
2,2.84503790509,0.413412228668,5.49112176895,0.0
3,2.81161348721,0.40749506687,5.72719573975,0.0
4,2.77923855227,0.411045363798,5.7809510231,0.0
5,2.7586124075,0.416962526077,5.77895784378,0.0
6,2.72813964454,0.435502957381,5.80887508392,0.0
7,2.71608693877,0.439842209531,5.90385770798,0.0
8,2.68686718085,0.452071006376,6.05559396744,0.0
9,2.67348776118,0.467061146312,6.09847021103,0.0
10,2.64801318697,0.465483235866,6.21073818207,0.0
11,2.63316907093,0.487968439487,6.30484199524,0.0
12,2.59281069362,0.503747533365,6.51570367813,0.0
13,2.59044909637,0.510848122353,6.4590420723,0.0
14,2.57559005034,0.516370808114,6.59903430939,0.0
15,2.55761239082,0.524260350774,6.71600866318,0.0
16,2.53186376241,0.538461534794,6.82100248337,0.0
17,2.50329848634,0.562524651752,7.04347991943,0.0
18,2.48915097182,0.568441814619,7.21222829819,0.0
19,2.48591598072,0.560157796194,7.40533685684,0.0
20,2.44159661966,0.603944774586,7.58076715469,0.0
21,2.46896493148,0.57672583422,7.64320659637,0.0
22,2.46729820391,0.580276131254,7.61677932739,0.0
23,2.40492947332,0.624063121473,8.05474090576,0.0
24,2.39629503867,0.610650892088,8.31391048431,0.0
25,2.38793712838,0.615384611928,8.21130180359,0.0
26,2.34464905201,0.64930966145,8.55191802979,0.0
27,2.34721445906,0.64260355347,8.63442897797,0.0
28,2.33027266111,0.656804731071,8.94127368927,0.0
29,2.32173650871,0.66074950949,8.99547290802,0.0
30,2.3053856038,0.64694279792,9.30715370178,0.0
31,2.29712593052,0.650887579067,9.35351371765,0.0
32,2.27398834417,0.669822486453,9.57017421722,0.0
33,2.23470893057,0.691124261013,9.83101844788,0.0
34,2.23821878725,0.695069032637,9.97382450104,0.0
35,2.22844001668,0.684418146991,10.1224584579,0.0
36,2.22640321495,0.695857982617,10.3093576431,0.0
37,2.22574221566,0.690335306378,10.2530155182,0.0
38,2.17073027547,0.698619331599,10.456738472,0.0
39,2.17069835813,0.711242608488,10.7029457092,0.0
40,2.18209122229,0.705325448725,10.6731176376,0.0
41,2.15445434506,0.716370812652,10.8492383957,0.0
42,2.14972337153,0.71676528997,10.96504879,0.0
43,2.15971376553,0.709664689695,10.9347658157,0.0
44,2.12373441333,0.723076924323,11.2407951355,0.0
45,2.12193502703,0.729388565095,11.3958044052,0.0
46,2.1220800049,0.73254438326,11.3517780304,0.0
47,2.10458321355,0.736489155847,11.51820755,0.0
48,2.08109316581,0.731755421829,11.8487644196,0.0
49,2.08760053439,0.732149900111,11.9087333679,0.0
50,2.07948737967,0.735700191525,11.9736757278,0.0
51,2.07303562747,0.737278108343,11.9259681702,0.0
52,2.05220361621,0.760946744504,12.2416028976,0.0
53,2.0373104546,0.754240630482,12.2321891785,0.0
54,2.04074782051,0.766074951772,12.4889230728,0.0
55,2.02029120861,0.75660749963,12.6219215393,0.0
56,2.02643913,0.755424067678,12.6749162674,0.0
57,2.02656144212,0.753451682054,12.6957273483,0.0
58,1.98732202862,0.772781064619,12.9819440842,0.0
59,1.99021828744,0.768047340288,12.9044685364,0.0
60,1.98925137125,0.770808682098,13.0209531784,0.0
61,1.97283693931,0.777120311044,13.0958385468,0.0
62,1.98319227305,0.765286000617,13.1051158905,0.0
63,1.93665350574,0.781459561913,13.2558898926,0.0
64,1.94587966521,0.779092705767,13.4605751038,0.0
65,1.96772508142,0.778303741821,13.4864263535,0.0
66,1.92576168068,0.788560152077,13.6276216507,0.0
67,1.94836523933,0.779092696456,13.4282054901,0.0
68,1.91577091189,0.782642998521,13.9418516159,0.0
69,1.92873642915,0.789349109816,13.824552536,0.0
70,1.91357122385,0.788954633086,13.8502569199,0.0
71,1.90283573991,0.783037473323,13.9487056732,0.0
72,1.89431294003,0.78658777346,14.1190538406,0.0
