epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,248.37098300072455,0.01,13.470496562219434,241.67845399918096,173.07465239494078,9.906048436318674,159.39444117392264
1,99.84456037705944,0.01,7.535809147742487,82.29461313063099,163.16229346490675,10.102795262490549,141.91725257135207
2,67.21678106246456,0.01,5.221774439657888,44.39829697147493,97.63428054317352,6.278841664714198,73.35207820707753
3,57.149406310050715,0.01,4.458679622219455,32.23086787808326,96.31597777335874,6.984866634491952,70.79634106543756
4,56.114147863080426,0.01,4.233501384335179,30.33180667508033,88.12107799899194,6.470548229832803,62.079153491604714
5,51.64194636191091,0.01,3.831037263716421,25.431855094048284,78.87292652745401,6.0544023513793945,52.46631868423954
6,50.03065669152044,0.01,3.742910788905236,23.524265796907486,60.79714190575384,4.243214491874941,34.19288935199861
7,46.120490412558276,0.01,3.419188472532457,19.468961008133427,58.06355580975932,4.067951233156266,31.369563994869107
8,41.818040724723566,0.01,3.0132865598124843,15.110440746430427,60.07504420126638,4.2946303736779,33.363189451156124
9,42.73971385340537,0.01,3.0703402603826215,16.044499843351304,52.24926573230374,3.7548413891946115,25.586434825774163
10,40.26051090609643,0.01,2.8871086874315814,13.63170685306672,175.30929368542087,11.028192827778478,148.73040328487272
11,40.42317138179656,0.01,2.957572002564707,13.887580640854374,66.35730005079701,5.203313842896493,39.88036321824597
12,40.65038022687358,0.01,2.9626192931205995,14.21747173032453,105.48329113375756,7.779768205458118,79.0979520736202
13,40.84852587792181,0.01,2.9190739085597377,14.501776864451747,136.17744691910283,9.232822387449202,109.88201362855973
14,40.08628943658644,0.01,2.9387476559608214,13.833316633778233,52.33593134726247,4.00382278811547,26.141549264231035
15,38.65300633830409,0.01,2.7574210243840374,12.51053197153153,66.0950420748803,5.1720881308278726,40.025718165982155
16,37.40442097571589,0.01,2.608433811895309,11.401442066315681,53.70665839410597,3.8347388698208715,27.793568518853956
17,37.77450850702101,0.01,2.640540257576973,11.933251673175443,56.933055385466545,3.8176505411824873,31.186613205940493
18,36.67619548305388,0.01,2.5656113951436934,11.004871583754017,68.45516832413212,4.9055330984054075,42.883321208338586
19,35.576762199401855,0.01,2.465236411940667,10.08607566741205,58.32943639447612,4.229518874999015,32.945707382694366
20,35.31891936640586,0.01,2.4252816823221024,10.023826752939533,109.87445222177813,7.765428458490679,84.69489196039015
21,34.476494543014034,0.01,2.3845193001531784,9.387320564639184,68.01728513163906,5.099684223051994,43.0424160803518
22,34.62628789101878,0.01,2.4799300624478247,9.744829408584103,104.8244566763601,7.631957415611513,80.0655364836416
23,33.94505885339552,0.01,2.3876285918297304,9.281737358339372,61.20186061243857,4.458891707081949,36.66270268347956
24,33.42800146533597,0.01,2.361067129719642,8.986416770565894,75.98304207094255,5.586760774735482,51.66688313022737
25,33.17491912841797,0.01,2.3812865057299213,8.956913025148454,54.6783076870826,4.139701335660873,30.588298489970544
26,33.31542353476247,0.01,2.4613431653668805,9.329836460851855,47.61528187413369,3.8193460741350727,23.764990591233776
27,31.604361257245465,0.01,2.158241187372515,7.86164798275117,49.87227778280935,3.7023897709385043,26.271166032360448
28,31.84030185207244,0.01,2.2748145826401247,8.352233263754076,69.48030631772933,5.342449380505469,46.13583315572431
29,31.797213123690696,0.01,2.2788115009184806,8.564520005256899,48.090204546528476,3.8174002093653523,24.998210107126543
30,30.113898431101152,0.01,2.0717562552421325,7.129119496191701,52.45282597695628,4.116398026866298,29.607001027753277
31,29.46353481661889,0.01,2.0753811194050695,6.731693152458437,49.05399814728768,3.949022823764432,26.470570871906897
32,30.244545536656535,0.01,2.195829693348177,7.776749341718612,58.76240896409558,4.702255479751095,36.44278477084252
33,28.766335579656786,0.01,1.9985566235357715,6.563715334861509,57.46978341379473,4.4761541658832185,35.4180980190154
34,27.853358760956795,0.01,1.8788020476218192,5.9204609201800436,56.90462432369109,4.526771699228594,35.125166616132184
35,28.169692070253433,0.01,2.0005762942375673,6.511267185211182,58.18096973050025,4.586182786572364,36.67719933294481
36,27.15703801185854,0.01,1.9113253624208513,5.774322748184204,64.46834533445296,5.025665114002843,43.24183827061807
37,26.999622221915953,0.01,1.8687000005475936,5.896962592678685,67.01975434826267,5.158226174692953,46.07601071942237
