epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,306.290429305,14.7974327579,306.290429305,3464.43322754,57.5981636047,3464.43322754
1,299.054178514,14.5564088598,299.054178514,145.227104306,9.10062599182,145.227104306
2,290.482343361,14.2720082551,290.482343361,139.274139404,11.7633152008,139.274139404
3,282.886775827,13.9558104239,282.886775827,505.50958252,22.2051429749,505.50958252
4,273.33527178,13.6620043144,273.33527178,178.822189331,11.8658437729,178.822189331
5,263.118202677,13.3529010415,263.118202677,134.485980988,10.8127250671,134.485980988
6,254.312956883,13.0855684653,254.312956883,0.655030444264,0.801465988159,0.655030444264
7,242.411149867,12.7130343467,242.411149867,547.078475952,23.038520813,547.078475952
8,231.972919707,12.372088775,231.972919707,15.2307314873,3.74734401703,15.2307314873
9,220.44598305,12.0590047836,220.44598305,2952.68951416,52.334066391,2952.68951416
10,212.51524242,11.7730719,212.51524242,1845.27513885,35.983707428,1845.27513885
11,202.370410919,11.5223561823,202.370410919,11127.9207687,81.5330142975,11127.9207687
12,191.985443592,11.181432426,191.985443592,2979.58322144,50.3399553299,2979.58322144
13,180.518970549,10.9296112657,180.518970549,16895.374404,94.2003974915,16895.374404
14,167.666045656,10.4554920495,167.666045656,74950.9960938,273.685638428,74950.9960938
15,167.255775802,10.470552057,167.255775802,222991.03125,470.818527222,222991.03125
16,155.197769949,10.0265698433,155.197769949,506578.640625,710.858001709,506578.640625
17,146.360238094,9.70909354091,146.360238094,1144628.3125,1069.77093506,1144628.3125
18,133.058069266,9.25377249718,133.058069266,3187432.875,1774.73394775,3187432.875
19,134.915258914,9.37679135799,134.915258914,6814988.5,2585.57287598,6814988.5
20,122.982620686,8.96091076732,122.982620686,6379374.5,2501.47290039,6379374.5
21,116.928121535,8.37874794006,116.928121535,13488769.5,3669.17102051,13488769.5
22,110.000850254,8.35135364532,110.000850254,39690892.0,6283.23193359,39690892.0
23,106.55265792,8.1840518713,106.55265792,95369888.0,9621.88842773,95369888.0
24,108.812571516,8.10950696468,108.812571516,126580116.0,11244.418457,126580116.0
25,109.983465189,8.34344416857,109.983465189,230111832.0,15169.0327148,230111832.0
26,110.212474792,8.24594777822,110.212474792,413434160.0,20277.7402344,413434160.0
27,103.543501332,8.04276335239,103.543501332,898926528.0,29799.5654297,898926528.0
28,106.09963682,8.11408722401,106.09963682,1482415808.0,38376.7558594,1482415808.0
29,96.1263728335,7.67171061039,96.1263728335,3526648576.0,58741.3769531,3526648576.0
30,96.6210546922,7.74490553141,96.6210546922,3963209728.0,62859.1601563,3963209728.0
31,92.7819635523,7.82659024,92.7819635523,7654163200.0,87486.6914063,7654163200.0
32,96.3273595143,7.87152820826,96.3273595143,12791252224.0,111033.765625,12791252224.0
33,89.8214916352,7.69269615412,89.8214916352,23960263680.0,154609.945313,23960263680.0
34,96.3958905106,7.78800874949,96.3958905106,55334291456.0,233802.085938,55334291456.0
35,87.3393356353,7.6091581583,87.3393356353,42157129728.0,186545.335938,42157129728.0
36,92.8983625956,8.10590451956,92.8983625956,113782374400.0,337234.28125,113782374400.0
