epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,20990.4238973,49.3895008937,20990.4238973,564.639038086,23.7512674332,564.639038086
1,172.768672615,10.1569606811,172.768672615,324.433059692,17.9516124725,324.433059692
2,115.262624659,8.77612623572,115.262624659,252.854881287,15.8102970123,252.854881287
3,115.850656142,9.06612163782,115.850656142,293.93901062,17.0723590851,293.93901062
4,143.575005167,10.1820349693,143.575005167,285.730201721,16.8277144432,285.730201721
5,127.393854957,9.40329107642,127.393854957,277.905693054,16.5877056122,277.905693054
6,140.377192143,9.93697911501,140.377192143,295.494316101,17.1165790558,295.494316101
7,102.519297347,8.32710212469,102.519297347,211.393936157,14.4070353508,211.393936157
8,114.804352283,9.3085796833,114.804352283,209.802848816,14.3604187965,209.802848816
9,96.9316496029,8.14460539818,96.9316496029,186.407325745,13.5071864128,186.407325745
10,106.56225685,9.30354624987,106.56225685,228.539482117,15.0014691353,228.539482117
11,230.98260446,10.7845838666,230.98260446,212.345962524,14.4419727325,212.345962524
12,122.944335107,9.04816550016,122.944335107,240.439399719,15.3986206055,240.439399719
13,124.007710665,9.79329776764,124.007710665,226.738395691,14.9329862595,226.738395691
14,111.701911807,9.26255181432,111.701911807,222.109359741,14.7750501633,222.109359741
15,89.0557265524,8.1512787044,89.0557265524,210.702796936,14.3787221909,210.702796936
16,111.464603358,8.40182715654,111.464603358,184.842887878,13.4325342178,184.842887878
17,122.939421732,8.88099363446,122.939421732,188.692733765,13.5846934319,188.692733765
18,91.8570309361,7.84048050642,91.8570309361,201.200523376,14.0396089554,201.200523376
19,103.032511175,8.80705326796,103.032511175,189.276489258,13.6025381088,189.276489258
20,104.9943147,8.52845692635,104.9943147,175.780403137,13.0839700699,175.780403137
21,73.9690841585,7.35945314169,73.9690841585,182.21308136,13.3364729881,182.21308136
22,102.720982641,8.07110977173,102.720982641,206.869255066,14.2420902252,206.869255066
23,119.355500968,8.41050702333,119.355500968,175.623279572,13.0794615746,175.623279572
24,126.935219288,9.86476778984,126.935219288,173.470684052,12.984951973,173.470684052
25,114.988331298,8.18300068378,114.988331298,110.401193619,10.2069377899,110.401193619
26,104.062189921,8.34688049555,104.062189921,120.114322662,10.676841259,120.114322662
27,81.9802411832,7.82679858804,81.9802411832,153.233085632,12.1646780968,153.233085632
28,72.8869073796,6.59077143669,72.8869073796,151.363780975,12.084438324,151.363780975
29,85.2872456615,7.84717100859,85.2872456615,117.474079132,10.5383286476,117.474079132
30,98.8448427035,7.3950753212,98.8448427035,144.823852539,11.7975950241,144.823852539
31,75.2812619898,7.07442286611,75.2812619898,175.521148682,13.0466628075,175.521148682
32,178.549672572,9.60119074583,178.549672572,166.974273682,12.7138776779,166.974273682
33,74.7182518048,7.07513776422,74.7182518048,224.091011047,14.815636158,224.091011047
34,48.3108170331,5.41615501046,48.3108170331,221.098770142,14.7076716423,221.098770142
35,58.2584534548,6.19155925512,58.2584534548,165.078392029,12.5583953857,165.078392029
36,91.0170497783,7.86481848359,91.0170497783,119.706478119,10.5612344742,119.706478119
37,73.1314113066,6.75336548686,73.1314113066,149.785503387,11.9215378761,149.785503387
38,129.160736614,9.43648591638,129.160736614,120.658613205,10.5227537155,120.658613205
39,78.8808361692,7.16864216328,78.8808361692,189.469833374,13.4763684273,189.469833374
40,39.1075736575,4.92469486594,39.1075736575,108.202682495,9.83898735046,108.202682495
41,38.5511672272,4.63721124828,38.5511672272,126.470500946,10.7409381866,126.470500946
42,63.1921800729,6.07182228565,63.1921800729,219.458213806,14.5634980202,219.458213806
