epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,305.163999099,14.7823925018,305.163999099,632786.637024,579.954263687,632786.637024
1,296.17089501,14.4859456941,296.17089501,896.649169922,29.5772256851,896.649169922
2,289.052156733,14.2226190902,289.052156733,570.60949707,23.8746547699,570.60949707
3,280.28715533,13.9121550843,280.28715533,575.0887146,23.9611158371,575.0887146
4,270.522451437,13.5592835024,270.522451437,468.52532959,21.6188669205,468.52532959
5,260.148644104,13.2760392353,260.148644104,338.878204346,18.3748693466,338.878204346
6,251.632232816,12.988830857,251.632232816,333.197662354,18.1587839127,333.197662354
7,241.019786336,12.6667701751,241.019786336,235.100547791,15.274081707,235.100547791
8,229.115498319,12.2506671101,229.115498319,129.090381622,11.3049650192,129.090381622
9,220.761267876,12.0970321149,220.761267876,19.4070043564,4.17913246155,19.4070043564
10,207.399010535,11.708037287,207.399010535,94.9757461548,9.47729110718,94.9757461548
11,196.26838509,11.2826450765,196.26838509,497.684585571,22.0896816254,497.684585571
12,189.732843012,11.1448549032,189.732843012,3109.05029297,55.7030296326,3109.05029297
13,177.501734152,10.7170178294,177.501734152,5363.13256836,73.2104034424,5363.13256836
14,165.018640965,10.408010453,165.018640965,4348.66992188,65.8175811768,4348.66992188
15,158.945782699,10.2652259171,158.945782699,24146.7255859,155.362991333,24146.7255859
16,148.141691572,9.72140693665,148.141691572,63961.2324219,252.695617676,63961.2324219
17,143.257058799,9.52787750959,143.257058799,118743.683594,344.560089111,118743.683594
18,137.593263447,9.4815339148,137.593263447,237059.421875,486.880844116,237059.421875
19,139.321834818,9.25074329972,139.321834818,304787.390625,552.073486328,304787.390625
20,126.111762527,9.08206820488,126.111762527,717438.03125,846.984008789,717438.03125
21,115.938973978,8.66116893291,115.938973978,1381210.0625,1175.24835205,1381210.0625
22,114.018239371,8.63268756866,114.018239371,2418929.625,1555.29077148,2418929.625
23,105.740778152,8.19184494019,105.740778152,3716029.0,1927.33752441,3716029.0
24,105.311307814,8.2763877511,105.311307814,4789135.75,2188.34143066,4789135.75
25,99.4076786796,7.83521676064,99.4076786796,5724277.5,2392.54516602,5724277.5
26,97.525277392,7.66546213627,97.525277392,25874151.0,5086.65942383,25874151.0
27,98.5016884971,7.90366232395,98.5016884971,100531112.0,10026.1337891,100531112.0
28,94.3620333318,7.78410637379,94.3620333318,172257032.0,13123.3271484,172257032.0
29,95.5727485565,7.48561370373,95.5727485565,298162768.0,17264.2119141,298162768.0
30,97.6428635269,7.88153660297,97.6428635269,693498944.0,26333.2304688,693498944.0
31,96.5964078084,7.86040347815,96.5964078084,1038536160.0,32219.4335938,1038536160.0
32,102.593919859,8.04118365049,102.593919859,1807183488.0,42507.3398438,1807183488.0
33,89.7636391304,7.6909044385,89.7636391304,4928257280.0,70201.3164063,4928257280.0
34,92.6480817702,7.81109237671,92.6480817702,8143690496.0,90240.5664063,8143690496.0
35,89.9710885929,7.68508833647,89.9710885929,9856014848.0,99270.8828125,9856014848.0
36,89.7353797946,7.52369838953,89.7353797946,9434387456.0,97090.890625,9434387456.0
37,101.386959044,8.12306076288,101.386959044,28147678208.0,167765.367188,28147678208.0
38,100.60122858,8.26944327354,100.60122858,42255280128.0,205551.523438,42255280128.0
39,83.7346630394,7.64207464457,83.7346630394,79903444992.0,282665.890625,79903444992.0
