epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,2044.11704102,0.05,7.67361068726,108.948281342,2221.41577148,3.35679244995,20.1133375242
1,1432.2462911,0.05,8.17663675944,95.5042522748,546.404174805,4.94456315041,32.7225277424
2,1279.50512695,0.05,7.68986031214,94.5257212778,1859.69696045,2.43306016922,7.08628559113
3,1342.69324951,0.05,7.1958463033,82.8620104363,706.723388672,4.95827579498,33.9287694693
4,1268.33754069,0.05,7.5907148997,84.1938563993,1697.56567383,2.42451000214,6.05248999596
5,1332.84371745,0.05,7.82800747554,85.4836444457,819.903656006,3.5282793045,13.1578342915
6,1279.39848633,0.05,7.71646893819,87.5596694383,1582.67480469,2.58670854568,8.7750647068
7,1323.93150635,0.05,7.35782995224,84.2097406169,948.951385498,4.95289516449,40.7777868211
8,696.201348877,0.025,7.3305888176,77.7810345451,370.673660278,2.52854967117,8.60702216625
9,660.920121257,0.025,7.1093357722,73.1501042366,831.119781494,2.24208164215,6.13645499945
10,699.648834229,0.025,7.61895567576,81.4903825363,417.405670166,3.36123466492,18.2134239972
11,671.839603678,0.025,7.17273136775,81.017558454,803.230987549,2.43396949768,9.03672413528
12,695.466577148,0.025,7.12396303813,79.178981026,449.211120605,4.28234052658,22.0210127831
13,679.086073812,0.025,7.85790042877,86.4774392287,771.128265381,1.38770389557,2.56070150435
14,696.043579102,0.025,7.28790378571,81.4207414806,524.5440979,6.19614553452,73.7432068512
15,379.699672445,0.0125,6.86391366323,70.5021820029,182.381919861,2.49811458588,8.84457331896
16,362.924243164,0.0125,6.93618386587,70.5698808916,431.165374756,3.08151292801,9.57061719894
17,379.003944906,0.0125,6.872001489,70.2904905071,192.740867615,2.49891757965,7.77979820967
18,371.730086263,0.0125,7.60884653727,78.4717540423,423.307266235,3.02112388611,11.1300053596
19,379.714119466,0.0125,6.98872038523,71.5794109941,203.930610657,2.32111787796,10.1846035058
20,367.105986532,0.0125,7.54141743978,73.2795536041,413.995483398,3.05206489563,10.0398447514
21,372.50871582,0.0125,6.62280349731,64.911644723,210.062072754,2.26707601547,8.56713500619
22,213.490628052,0.00625,6.71879482269,67.3359500612,109.349262238,2.5,9.06087699533
23,205.091446431,0.00625,6.64982763926,65.581902878,192.475479126,2.5,9.23069244623
24,225.738181051,0.00625,7.45984757741,80.7529477159,111.182929993,2.5,8.90638139844
25,217.440528361,0.00625,7.35981362661,77.7948777884,190.924827576,2.5,9.53090193868
26,207.609100342,0.00625,6.6179344813,62.7438609521,113.577445984,2.5,9.55089770257
27,213.943178304,0.00625,7.47236855825,74.1845959345,190.544822693,2.5,10.8137001842
28,215.004465739,0.00625,7.08415088654,70.2486638109,115.807418823,2.5,10.1982011795
29,146.072006734,0.003125,7.33327401479,72.6647928556,59.6364059448,2.5,10.3561140597
30,141.337128194,0.003125,7.05513712565,71.6604174376,102.556777954,2.5,9.82927507162
31,142.822991689,0.003125,7.16400330861,70.2628075066,60.1649284363,2.5,10.4018117934
32,139.044487508,0.003125,6.56567363739,69.3338122974,102.30374527,2.5,10.0411711335
33,143.849242147,0.003125,6.82865409851,71.3194144408,60.0741710663,2.5,9.85669052601
34,145.945477295,0.003125,7.32147719065,76.2049316386,101.20930481,2.5,9.39052227139
35,137.839224752,0.003125,6.82264817556,65.3388160209,59.9135360718,2.5,9.26260060072
36,105.340237935,0.0015625,6.94085725149,68.7782505771,41.4213695526,2.5,9.30075493455
37,109.952510834,0.0015625,7.08225542704,74.6218024453,48.1658248901,2.5,9.194955796
38,109.621122742,0.0015625,7.17259801229,73.8348758936,41.4985561371,2.5,9.32435107231
39,106.1224027,0.0015625,6.58723007838,70.7875787159,47.7670993805,2.5,8.84712216258
40,103.565287781,0.0015625,6.96665821075,67.7823002895,41.0779018402,2.5,8.85365790129
41,105.934251149,0.0015625,7.06293239594,70.5961304506,47.7777614594,2.5,8.90671414137
42,112.437263234,0.0015625,7.66016890208,76.6575225512,41.3915557861,2.5,9.11948189139
