epoch,loss,top_k_categorical_accuracy,val_loss,val_top_k_categorical_accuracy
0,3.84127011299,0.25956607461,3.8935636282,0.0
1,3.4008787632,0.33412228624,3.95992207527,0.0
2,3.21701973279,0.36568047603,4.0418407917,0.0
3,3.07879285812,0.369230771065,4.09640884399,0.0
4,3.02909437815,0.368836293618,4.13855266571,0.0
5,2.94308039347,0.394477321704,4.19757843018,0.0
6,2.91187890371,0.385404340426,4.27516722679,0.0
7,2.87088616689,0.386982250214,4.31073999405,0.0
8,2.85084431966,0.382642998298,4.3747241497,0.0
9,2.81321309408,0.390927020709,4.48452568054,0.0
10,2.80060478846,0.37317554156,4.55017447472,0.0
11,2.77214543025,0.389743590355,4.60829877853,0.0
12,2.77207004229,0.392504932483,4.65701007843,0.0
13,2.73356847763,0.388560156027,4.74759721756,0.0
14,2.71298828125,0.410256411632,4.87746453285,0.0
15,2.72179581324,0.388954639435,4.93980932236,0.0
16,2.69969477654,0.398422094186,5.03021550179,0.0
17,2.69514619509,0.398422092199,5.15046668053,0.0
18,2.69088900884,0.406311637163,5.24726581573,0.0
19,2.68612937927,0.392110457023,5.34703660011,0.0
20,2.68225429853,0.384615383546,5.48643445969,0.0
21,2.67290383975,0.406706112623,5.63672041893,0.0
22,2.65940451622,0.401972387234,5.77326655388,0.0
23,2.66771613757,0.389349114895,5.88376712799,0.0
24,2.66700547536,0.400394479434,5.97267627716,0.0
25,2.66732460658,0.396844180425,6.02385759354,0.0
26,2.6580186526,0.405522684256,6.20795917511,0.0
27,2.65429461797,0.397633139292,6.30315160751,0.0
28,2.64479440053,0.401972385248,6.390802145,0.0
29,2.64481380781,0.398816567659,6.52860879898,0.0
30,2.64363975525,0.402366864681,6.62619590759,0.0
31,2.6412697951,0.403550297022,6.76494503021,0.0
32,2.64119288127,0.405128208796,6.84457302094,0.0
33,2.63968121211,0.407495069504,6.95271134377,0.0
34,2.64894911448,0.400394477447,7.00661277771,0.0
35,2.64045589765,0.387376725674,7.14773726463,0.0
36,2.63855183919,0.413017749786,7.24903392792,0.0
37,2.63676997821,0.402366862694,7.37173748016,0.0
38,2.63890546163,0.394477315744,7.46116042137,0.0
39,2.63144857089,0.397238655885,7.54403185844,0.0
40,2.6282664458,0.397238657872,7.64395141602,0.0
41,2.62667258581,0.418145954609,7.77468585968,0.0
42,2.63875633876,0.386982250214,7.80268979073,0.0
43,2.63700291316,0.398422092199,7.88784790039,0.0
44,2.63361207644,0.399999996026,7.97571825981,0.0
45,2.62652284304,0.392110455036,8.09640598297,0.0
46,2.63460132281,0.392110455036,8.13906431198,0.0
47,2.63301692009,0.39289940993,8.26031970978,0.0
48,2.62886182467,0.402366864681,8.31396245956,0.0
49,2.63308494886,0.414201186101,8.38576412201,0.0
50,2.62774394353,0.396844184399,8.49554634094,0.0
51,2.63129679362,0.398422090213,8.57473564148,0.0
52,2.62522069613,0.403550299009,8.61323356628,0.0
53,2.62952591578,0.404733725389,8.69530344009,0.0
54,2.62813193003,0.403155817588,8.83648777008,0.0
55,2.61993891398,0.404339249929,8.86901187897,0.0
56,2.62596319516,0.401972389221,8.99185371399,0.0
57,2.62767893473,0.407889548937,9.06562519073,0.0
58,2.62543096542,0.41341222922,9.15774250031,0.0
59,2.62995565732,0.403155817588,9.26883983612,0.0
60,2.62637871106,0.39921104908,9.25290966034,0.0
61,2.63064392408,0.39960552454,9.30799722672,0.0
62,2.62405982018,0.415779095888,9.38327932358,0.0
63,2.62656087875,0.401183434327,9.38338661194,0.0
64,2.62508530617,0.403155823549,9.49772787094,0.0
65,2.62635388374,0.403155819575,9.46349430084,0.0
66,2.62485717138,0.390927018722,9.51212024689,0.0
67,2.62079718908,0.408678501844,9.55370140076,0.0
68,2.62363591194,0.397238661846,9.54070663452,0.0
69,2.62318770091,0.4,9.61996507645,0.0
70,2.62289182345,0.411834321419,9.69410848618,0.0
