epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,343.549025981,0.001,15.0727178534,318.860943441,396.935195923,18.188642025,387.080543518
1,319.066320546,0.001,14.8467472235,312.458543871,384.938205719,18.0181741714,380.904605865
2,308.613420296,0.001,14.6149274151,305.823147762,373.883529663,17.7744793892,372.182094574
3,299.637868118,0.001,14.3541633606,298.465676145,363.242900848,17.5003743172,362.513088226
4,290.289939976,0.001,14.0865429401,289.758602445,352.58939743,17.2037148476,352.217796326
5,279.839863718,0.001,13.8154416164,279.540297219,340.557041168,16.8542361259,340.315284729
6,271.151139344,0.001,13.520949618,270.932397057,328.801242828,16.5031619072,328.604354858
7,262.171059392,0.001,13.206012702,262.003966065,316.361209869,16.1232700348,316.209842682
8,252.322978321,0.001,12.9945767721,252.183085758,304.247161865,15.7439193726,304.120994568
9,242.212752703,0.001,12.6637008031,242.094286513,291.743133545,15.3422224522,291.633773804
10,232.761555204,0.001,12.458815066,232.658843663,278.911828995,14.9186515808,278.816169739
11,220.129590301,0.001,11.9972796122,220.039180028,265.220378876,14.4528543949,265.134990692
12,207.917254738,0.001,11.6838081519,207.83611155,252.645004272,14.0113470554,252.567840576
13,200.179438241,0.001,11.478291893,200.105366182,238.653902054,13.5030691624,238.582874298
14,195.043688806,0.001,11.4134129842,194.974899928,226.572715759,13.0482275486,226.506237984
15,186.488593602,0.001,11.0480828603,186.423743351,214.769144058,12.5879304409,214.705998421
16,178.43356657,0.001,10.7083990097,178.37161417,202.848446846,12.1052772999,202.787742615
17,164.329792046,0.001,10.4348167419,164.269953651,191.066236496,11.6085014343,191.007305145
18,158.000749728,0.001,10.2260800044,157.94244853,180.30895853,11.1355872154,180.251308441
19,145.364675977,0.001,9.8617170016,145.307478732,169.783465385,10.6525454521,169.7267313
20,151.683477624,0.001,10.0374492963,151.627060509,160.656707048,10.2152161598,160.60062933
21,130.934482066,0.001,9.19126393,130.878610924,151.686035395,9.76628828049,151.63039279
22,130.47653412,0.001,9.33579200109,130.421033724,143.461233735,9.33573246002,143.405890584
23,127.6883214,0.001,9.3050567627,127.633058333,136.033223867,8.92905473709,135.978064179
24,126.821174661,0.001,9.13692296346,126.766058191,129.227621019,8.53947210312,129.172561586
25,125.513471811,0.001,9.04513238271,125.458442498,123.282706171,8.1839838028,123.227694392
26,117.508871259,0.001,8.62323710124,117.453894167,117.723016739,7.83696746826,117.668048579
27,110.247794688,0.001,8.34336261749,110.192852378,112.241743099,7.50001764297,112.186796181
28,104.142823376,0.001,8.22537091573,104.087902188,107.534055144,7.4999871254,107.479131412
29,105.151861437,0.001,8.47696329753,105.096950475,103.114368051,7.50004482269,103.059448272
30,107.839191252,0.001,8.42766310374,107.784289098,99.6523770988,7.49996185303,99.59745875
31,104.679556147,0.001,8.17123711904,104.624648076,96.918225348,7.50010299683,96.863307178
32,103.677546151,0.001,8.18496023814,103.62264572,93.4144694805,7.49988651276,93.3595513701
33,101.482936945,0.001,8.39669926961,101.428031981,91.1721633673,7.50030708313,91.1172451973
34,86.6119660084,0.001,7.49928487142,86.5570581644,87.7868405581,7.49976873398,87.7319223881
35,95.6796512018,0.001,7.76909942627,95.6247491459,85.808784008,7.50093221664,85.7538661957
36,98.5137155712,0.001,8.17485516866,98.4588071982,83.8567442894,7.4995059967,83.8018264771
37,101.638773044,0.001,8.3563123703,101.583866197,82.9056797028,7.50183916092,82.8507618904
38,98.3572783927,0.001,8.2615032196,98.3023692966,81.3933162689,7.49902868271,81.3383984566
39,86.5619324207,0.001,7.9463277181,86.5070179145,80.7255835533,7.50431537628,80.670665741
40,104.59692353,0.001,8.48126608531,104.542013864,79.6013197899,7.49786949158,79.5464019775
41,95.4882619525,0.001,8.20692698161,95.4333479757,79.42531991,7.5073094368,79.3704020977
42,104.66552171,0.001,8.39319578807,104.61060964,78.0704402924,7.49622535706,78.0155222416
43,90.7534250697,0.001,8.0865404129,90.6985161622,78.4431786537,7.51300287247,78.3882603645
44,104.894489416,0.001,8.2974811554,104.839575845,76.3052539825,7.49213504791,76.2503356934
45,79.8944578151,0.001,7.19739023844,79.8395475547,76.8393979073,7.51793670654,76.7844796181
46,94.4058991234,0.001,8.21563892365,94.3509900093,74.408721447,7.48843240738,74.3538031578
47,98.2180354017,0.001,7.9067261378,98.1631220766,76.5684280396,7.53254842758,76.5135097504
48,91.9796092674,0.001,7.98287099202,91.9246988987,73.3569493294,7.4770989418,73.3020310402
49,96.2738745093,0.001,8.2654964447,96.2189644575,76.181385994,7.54268980026,76.1264677048
50,105.139207737,0.001,8.54700082143,105.084294248,72.4706344604,7.46474933624,72.4157161713
51,94.5925220291,0.001,8.23534297943,94.5376063824,76.3798565865,7.54854536057,76.3249382973
52,97.7506333252,0.001,8.28507010142,97.6957223371,71.4060611725,7.46422767639,71.3511428833
53,91.5578694624,0.001,7.80843302409,91.5029607667,76.0483427048,7.56665468216,75.9934244156
54,100.239129221,0.001,8.38109461466,100.184217619,71.3268685341,7.47098875046,71.2719502449
55,95.3111646732,0.001,8.13621298472,95.2562471787,76.7219309807,7.58156013489,76.6670126915
