epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
22,72.0266244054,6.68788026174,72.0266145786,12.1191134888,2.5,12.1191053065
23,69.7716370583,6.66738713582,69.7716315746,11.1801550724,2.5,11.1801505499
24,70.6916457176,7.05833307902,70.6916434606,10.4604491144,2.5,10.4604456425
25,68.8455824455,6.87649319967,68.8455810547,10.1296779364,2.5,10.129676044
26,65.040459617,6.70440578461,65.0404589017,10.2294049412,2.5,10.2294043899
27,69.9600709756,6.84094174703,69.9600705942,9.76531384885,2.5,9.76531350613
28,67.8484446208,6.79424304962,67.8484444618,9.35656067729,2.5,9.35656046867
29,66.3000290553,6.71948076884,66.3000289917,9.18586662412,2.5,9.18586650491
30,69.1762701909,6.92054653168,69.176270175,8.75085619092,2.5,8.75085613132
31,68.4950103601,6.97877025604,68.4950103521,9.10625657439,2.5,9.10625651479
32,70.0989845117,7.02555745443,70.0989845117,9.29618945718,2.5,9.29618945718
33,63.7626098712,6.48074709574,63.7626098712,8.74516460299,2.5,8.74516460299
34,66.9465931575,6.89927310944,66.9465931575,8.85055950284,2.5,8.85055950284
35,67.6164993445,7.0881980896,67.6164993445,8.30743908882,2.5,8.30743908882
36,65.8795722167,6.96948947906,65.8795722167,8.15559011698,2.5,8.15559011698
37,69.0248861472,7.08313452403,69.0248861472,8.56676375866,2.5,8.56676375866
38,67.1874375502,7.02622852325,67.1874375502,8.46359050274,2.5,8.46359050274
39,67.8549466451,6.99300689697,67.8549466451,8.53501978517,2.5,8.53501978517
40,70.5036279519,7.23161093394,70.5036279519,8.58087667823,2.5,8.58087667823
41,65.081156079,6.75255037944,65.081156079,8.0801564455,2.5,8.0801564455
42,69.4501042114,6.92517789205,69.4501042114,7.8915501833,2.5,7.8915501833
43,78.5000828107,7.62264970144,78.5000828107,8.51392868161,2.5,8.51392868161
44,69.9447031339,7.16320215861,69.9447031339,8.86863064766,2.5,8.86863064766
45,64.4410816669,6.85092264811,64.4410816669,8.52788928151,2.5,8.52788928151
46,67.1033363899,6.79515075684,67.1033363899,8.96229618788,2.5,8.96229618788
47,66.5329083761,6.88896573385,66.5329083761,8.38156121969,2.5,8.38156121969
48,67.9284085751,6.96846294403,67.9284085751,8.14436417818,2.5,8.14436417818
49,68.9668795268,7.14536774953,68.9668795268,8.3805989027,2.5,8.38059788942
50,70.4464740912,7.17734152476,70.446473376,8.14740645885,2.5,8.14740544558
51,68.4665819138,6.89776172638,68.4665813943,8.37622153759,2.5,8.37622064352
52,67.9985609849,7.04630661011,67.9985606829,8.72056233883,2.5,8.7205619812
53,71.2733798027,7.2143187205,71.273379453,8.81408682466,2.5,8.81408649683
54,67.1428502828,6.67786750793,67.142850106,8.47503358126,2.5,8.4750328064
55,66.834641552,6.96888478597,66.8346412659,8.57212308049,2.5,8.57212281227
56,72.5313226859,7.21355285645,72.5313224634,8.80074796081,2.5,8.80074769258
57,68.7219984452,6.92338142395,68.7219981591,8.62660178542,2.5,8.6266015172
58,69.6045892239,7.10387306213,69.6045889934,8.38277608156,2.5,8.38277536631
59,68.1319338163,6.95704498291,68.1319336573,8.69047042727,2.5,8.69047015905
60,64.5339286168,6.7304122289,64.5339283625,8.69739410281,2.5,8.69739383459
61,73.3259808779,7.24328447978,73.3259806474,8.46107184887,2.5,8.46107107401
62,73.5763746262,7.34418207804,73.5763338248,8.84429752827,2.5,8.84423008561
63,71.7660404414,7.06297683716,71.7659829617,8.58521091938,2.5,8.58516281843
64,67.168499279,6.96898384094,67.1684564114,8.09971988201,2.5,8.09968197346
65,75.1811150233,7.41380462646,75.1810819705,8.41197061539,2.5,8.41193848848
66,71.3313246409,6.99221680959,71.3312945843,8.6378673017,2.5,8.63783851266
67,69.5114664992,7.02857227325,69.5114380678,8.71335342526,2.5,8.71332681179
68,69.2491254886,6.92293726603,69.2490996122,8.91457280517,2.5,8.91454783082
69,70.5444467068,7.04142055511,70.5444214503,8.41999077797,2.5,8.41996663809
70,65.2321326892,6.86441434224,65.2321084658,8.18658083677,2.5,8.18655765057
71,71.1967829227,7.03990039825,71.1967589935,8.40355598927,2.5,8.40353304148
72,66.766440026,6.87560532888,66.7664185603,8.67888942361,2.5,8.67886653543
73,72.0252373219,7.13876190186,72.0252162933,8.37318450212,2.5,8.3731623292
74,64.5337385337,6.89015172323,64.53371768,8.35275655985,2.5,8.35273456573
75,70.3032922745,7.10772120158,70.3032714844,8.22077286243,2.5,8.22075080872
76,63.8965395053,6.68062648773,63.8965186914,8.30183750391,2.5,8.30181527138
77,63.5687242746,6.81720193227,63.5687030872,8.30569988489,2.5,8.30567759275
78,69.8213051558,6.944090271,69.8212840954,8.78791317344,2.5,8.78789040446
79,66.4410386642,6.79978796641,66.4410175959,8.19844377041,2.5,8.19842159748
80,75.8620561123,7.33271923065,75.8620343049,8.50030639768,2.5,8.50028324127
81,68.9778358459,7.06731637319,68.9778145154,8.36086654663,2.5,8.36084353924
82,68.9275987625,7.13693389893,68.927576224,8.15358674526,2.5,8.15356343985
83,67.5584163666,6.98298002879,67.5583916346,8.09521108866,2.5,8.09518694878
84,70.4754166524,6.98066997528,70.475391833,8.12352025509,2.5,8.12349623442
85,65.7015776634,6.91758530935,65.7015525182,8.17646706104,2.5,8.1764421463
86,65.9450564702,6.88921413422,65.9450308959,8.4581797719,2.5,8.45815372467
87,73.3292149067,7.19279632568,73.3291886648,8.45892351866,2.5,8.45889645815
88,71.1427029928,7.20641587575,71.1426753044,8.39424180984,2.5,8.39421385527
89,64.1543041786,6.79272060394,64.1542747736,8.36968290806,2.5,8.36965370178
90,65.7412984927,6.87720216115,65.7412681023,8.2605689168,2.5,8.26053804159
91,69.5169767539,6.90785433451,69.5169455687,8.68043845892,2.5,8.68040418625
92,66.9512631734,6.92598114014,66.9512289206,8.31205922365,2.5,8.31202149391
93,65.595690155,6.77048250834,65.595649608,8.45806157589,2.5,8.45801746845
94,68.6824776014,7.01572780609,68.6824266752,8.40037429333,2.5,8.40030688047
95,71.103843991,7.12624149323,71.1037775119,8.16768729687,2.5,8.16765230894
96,65.51653742,6.88812141418,65.5165114085,8.15011048317,2.5,8.15009123087
97,71.1264322122,7.14813613892,71.1264152765,8.15419799089,2.5,8.15418165922
98,61.8731169383,6.64094804128,61.8731014887,8.30760586262,2.5,8.30758965015
99,67.7348138809,6.92351620992,67.7347985744,8.36273521185,2.5,8.36271971464
