epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,259.33072834630167,0.01,14.116587608091292,251.21397129181892,21092.573567708332,144.09467569986978,21076.544270833332
1,100.7902128158077,0.01,7.024038145619054,80.42477109355312,265.36240641276044,13.418664614359537,241.18502807617188
2,71.59669937626008,0.01,5.322938742176179,45.81731482475035,1187.9429524739583,33.54066721598307,1160.8456624348958
3,62.5350831554782,0.01,4.697765258050734,34.961934858752834,492.02028401692706,21.123711903889973,464.07433064778644
4,57.07178005095451,0.01,4.144528542795489,28.987157637073146,457.75364176432294,20.150705973307293,429.5593973795573
5,50.799561039094,0.01,3.7502904245930333,22.576939121369392,535.5828857421875,21.801910400390625,507.34910074869794
6,52.392042467671054,0.01,3.8480518633319485,24.16701889038086,156.59709676106772,10.221439997355143,128.3902842203776
7,48.512303875338645,0.01,3.5534840629946802,20.33285645515688,212.31778971354166,12.763856887817383,184.17921447753906
8,47.12250125023626,0.01,3.4452905962544103,19.027015932144657,136.57464090983072,9.591041564941406,108.53567759195964
9,42.66190387356666,0.01,3.0717553323315037,14.67584345417638,72.51904042561848,5.883819739023845,44.60170364379883
10,44.20057026032479,0.01,3.1868863490320023,16.338389242849043,67.20235697428386,5.478192488352458,39.40346018473307
11,40.91521786105248,0.01,2.876598535045501,13.177424369319793,77.82593790690105,6.3974684079488116,50.17005157470703
12,41.30416820895287,0.01,2.8923788685952463,13.72374257733745,60.065185546875,5.034780979156494,32.577362060546875
13,42.38229124007687,0.01,2.9828545816483034,14.974649244739163,79.00113932291667,6.453400293986003,51.68950653076172
14,38.94936272405809,0.01,2.679329172257454,11.71549206395303,39.50155766805013,3.035592555999756,12.365244547526041
15,41.21568470616494,0.01,2.968185370968234,14.162903693414503,44.39149602254232,3.429253578186035,17.44012705485026
16,37.50622853925151,0.01,2.541764728484615,10.639584356738675,41.332436879475914,3.1739722887674966,14.571385701497396
17,36.414131533715036,0.01,2.4979361103427027,9.744633274693642,55.77599334716797,4.625731786092122,29.218732198079426
18,38.438810163928615,0.01,2.7368832249795236,11.973334558548466,58.220934549967446,4.941965421040853,31.85571797688802
19,37.09329691240865,0.01,2.574981535634687,10.794101961197391,89.30081685384114,7.204814910888672,63.09096018473307
20,36.67053013463174,0.01,2.4933481062612226,10.546046749238045,57.62728627522787,4.81592321395874,31.61325200398763
21,37.1418712985131,0.01,2.660066489250429,11.225962977255545,73.46467844645183,6.17143440246582,47.67200215657552
22,35.374605363415135,0.01,2.4450987538983746,9.688349939161732,41.23124313354492,3.4167675971984863,15.67524528503418
23,34.55828377508348,0.01,2.3579766519608034,9.112937158153903,36.81498336791992,2.895333925882975,11.50563939412435
24,34.68537755166331,0.01,2.428663323002477,9.484217828319919,37.510274251302086,2.9446367422739663,12.434242725372314
