epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,297.208131617,14.4143713601,297.208131617,1664.90316772,39.2927675247,1664.90316772
1,268.211501362,13.4527284205,268.211501362,1244.53314209,35.2414264679,1244.53314209
2,230.638421364,12.4130360782,230.638421364,2534.01132202,47.047712326,2534.01132202
3,188.452153232,10.9693370312,188.452153232,1049.32519531,32.3803539276,1049.32519531
4,164.920698516,10.2906545997,164.920698516,1614.18786621,39.5515422821,1614.18786621
5,141.883410426,9.58867055178,141.883410426,1899.65386963,43.5846443176,1899.65386963
6,129.212815065,9.24699452519,129.212815065,2236.34802246,46.5308570862,2236.34802246
7,111.817264538,8.36029219627,111.817264538,3169.40411377,55.0910491943,3169.40411377
8,101.792597052,7.98282027245,101.792597052,7652.07348633,87.4290466309,7652.07348633
9,102.084891573,7.97996306419,102.084891573,7588.73168945,80.9787025452,7588.73168945
10,94.7123684138,7.80310344696,94.7123684138,15241.7548828,108.918962479,15241.7548828
11,96.0294661708,7.89752870798,96.0294661708,31231.1120033,129.633002281,31231.1120033
12,94.9715790749,7.97189712524,94.9715790749,67453.898468,192.49061203,67453.898468
13,95.2745636618,7.9626942277,95.2745636618,149566.655884,297.577766418,149566.655884
14,93.8404541686,8.08165621758,93.8404541686,277706.448242,439.471588135,277706.448242
15,88.5137396455,7.88443350792,88.5137396455,616021.703125,688.933868408,616021.703125
16,92.0742321126,8.03696757555,92.0742321126,1262687.03125,958.720291138,1262687.03125
17,92.3018693009,7.85028237104,92.3018693009,2335280.8125,1342.95089722,2335280.8125
18,100.179969743,8.17403167486,100.179969743,4333146.0625,1773.53027344,4333146.0625
19,85.0766062691,7.37611156702,85.0766062691,7823574.0625,2450.91546631,7823574.0625
20,91.7806775546,7.80168002844,91.7806775546,15559924.6875,3389.83374023,15559924.6875
21,80.8131677136,7.73767602444,80.8131677136,28635945.875,4524.71655273,28635945.875
22,88.4114617174,7.87092971802,88.4114617174,53152243.8125,5826.58062744,53152243.8125
23,89.5608141348,8.0654206872,89.5608141348,106584018.0,8100.56079102,106584018.0
24,85.389722243,7.63254129887,85.389722243,187933676.0,10910.7354736,187933676.0
25,81.6151526193,7.5103418231,81.6151526193,352972857.5,15023.4528809,352972857.5
26,99.3107168596,8.19479972124,99.3107168596,628628792.0,20580.0554199,628628792.0
27,73.0748859989,7.04531997442,73.0748859989,1180173852.0,27938.6088867,1180173852.0
28,86.253182549,7.96126258373,86.253182549,2142269704.0,39370.9238281,2142269704.0
29,92.3610819244,7.77655428648,92.3610819244,4157859968.0,52409.6450195,4157859968.0
30,89.4118444063,7.87864881754,89.4118444063,7637552576.0,68516.5449219,7637552576.0
31,80.2401129268,7.43484735489,80.2401129268,12131143520.0,89156.9160156,12131143520.0
32,99.5000756532,8.22530639172,99.5000756532,18795039168.0,112192.369141,18795039168.0
33,100.832437024,8.37647241354,100.832437024,33633923328.0,153402.316406,33633923328.0
