0613b571b6bac357d5fa230269509e0a;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.2, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.1), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.19696044921875, 68.19696044921875, 7.0097274780273438];[69.535911560058594, 69.453094482421875, 7.3960227966308594];[8.4133071899414063, 8.4133071899414063, 2.5];[6.4301185607910156, 6.3473024368286133, 2.5];[22.238218307495117, 22.238218307495117, 4.4708185195922852];[13.30172061920166, 13.218904495239258, 3.3119335174560547]
0573497fe557e99dab057c6da1b97650;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.1, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[72.7615966796875, 68.199043273925781, 7.0181884765625];[72.639228820800781, 68.196952819824219, 7.0482091903686523];[12.898914337158203, 8.3363533020019531, 2.4992532730102539];[12.525458335876465, 8.0831842422485352, 2.4996118545532227];[26.584197998046875, 22.021635055541992, 4.4463415145874023];[25.654047012329102, 21.211771011352539, 4.3545198440551758]
944a1d23167d33085e51986bb8f4379d;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.1), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.205039978027344, 68.205039978027344, 7.0546836853027344];[70.512969970703125, 70.432022094726563, 7.5207161903381348];[8.0347623825073242, 8.0347623825073242, 2.5];[6.334813117980957, 6.2538623809814453, 2.5];[21.050460815429688, 21.050460815429688, 4.3359498977661133];[10.961929321289063, 10.880979537963867, 2.9378528594970703]
d736733b6381dc298c9877d43b30113e;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[32.8109130859375, 30.333137512207031, 4.6087884902954102];[33.019893646240234, 30.329082489013672, 4.603522777557373];[11.39063835144043, 8.9128599166870117, 2.5];[11.352129936218262, 8.6613187789916992, 2.5];[26.181602478027344, 23.703824996948242, 4.6318273544311523];[25.669178009033203, 22.978370666503906, 4.5528421401977539]
6bae392ef2427733ef7dc2d782debafd;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[75.3555908203125, 68.223403930664063, 6.9684724807739258];[75.346588134765625, 68.221328735351563, 6.9710860252380371];[15.92205810546875, 8.7898654937744141, 2.5003252029418945];[15.889867782592773, 8.7646169662475586, 2.5000905990600586];[30.473501205444336, 23.341304779052734, 4.5928153991699219];[30.398921966552734, 23.27366828918457, 4.5853700637817383]
4d5a9776a551187bd6aa00228f5324cb;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.442239761352539, 30.331485748291016, 4.601048469543457];[31.27543830871582, 30.484975814819336, 4.5781059265136719];[8.6581821441650391, 8.5474262237548828, 2.5];[8.4130830764770508, 7.6226186752319336, 2.5];[22.752536773681641, 22.641782760620117, 4.5157260894775391];[20.442607879638672, 19.652145385742188, 4.1715879440307617]
c900407400ea83cbe4b1ae635eea4a2a;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.901300430297852, 30.901300430297852, 4.6548829078674316];[31.720203399658203, 31.719095230102539, 4.5558137893676758];[11.647462844848633, 11.647462844848633, 2.5];[6.4013423919677734, 6.4002323150634766, 2.5];[30.58692741394043, 30.58692741394043, 5.3232440948486328];[13.726930618286133, 13.725820541381836, 3.3875980377197266]
61bdfed0094a7e70c77f0a673ba58dba;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.859376907348633, 30.331714630126953, 4.6009016036987305];[30.859376907348633, 30.331714630126953, 4.6009016036987305];[9.0684080123901367, 8.5407438278198242, 2.5];[9.0684080123901367, 8.5407438278198242, 2.5];[23.149526596069336, 22.621864318847656, 4.5135202407836914];[23.149526596069336, 22.621864318847656, 4.5135202407836914]
84b73bcc89e4fa284b8d3921db38b2e2;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[112.68955230712891, 30.35615348815918, 4.6153879165649414];[108.03298950195313, 30.353296279907227, 4.6148214340209961];[91.576858520507813, 9.2435674667358398, 2.5000057220458984];[86.895477294921875, 9.2157449722290039, 2.4999327659606934];[106.95781707763672, 24.624441146850586, 4.7301602363586426];[102.22860717773438, 24.548954010009766, 4.7221779823303223]
9b28ec4819805968b27843fd41975439;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[33.258152008056641, 29.948711395263672, 4.5136051177978516];[44.852169036865234, 38.56402587890625, 5.1253328323364258];[10.482599258422852, 7.1731538772583008, 2.2994241714477539];[7.2379465103149414, 0.94980627298355103, 0.97440767288208008];[24.138771057128906, 20.829326629638672, 4.3806161880493164];[49.838001251220703, 43.549858093261719, 6.5991544723510742]
